SalesID,OrderID,SalesPersonID,SaleDate,CommissionRate
1805,103,2,2024-04-18,0.046927333800467826
1806,907,34,2024-07-21,0.03800655285540606
1807,858,13,2024-11-01,0.04119819676434747
1808,792,9,2024-04-12,0.06204729789196004
1809,973,43,2024-06-07,0.09008032934811093
1810,1123,48,2025-02-02,0.021854924368960808
1811,683,30,2025-03-30,0.08707704674227135
1812,1074,42,2025-02-18,0.0781882830251362
1813,1474,44,2024-06-10,0.02310799088789869
1814,97,49,2024-07-11,0.05000480815677892
1815,1176,4,2024-04-05,0.055111004919183436
1816,275,13,2024-09-10,0.05439479393866045
1817,1494,25,2025-01-30,0.0363645823975829
1818,1133,16,2024-08-18,0.024108243127617678
1819,244,41,2025-02-24,0.09622523186746398
1820,1246,15,2024-07-26,0.037711826038970664
1821,1444,18,2025-03-11,0.022910127281649175
1822,812,18,2024-10-03,0.04221134258463882
1823,832,24,2024-07-12,0.05769759007117652
1824,139,21,2024-09-23,0.05568989878579074
1825,1355,32,2025-02-07,0.05434432932532096
1826,372,34,2024-09-03,0.09440655308895932
1827,1388,33,2024-12-25,0.017587621475964505
1828,888,8,2024-11-22,0.08774728612432407
1829,741,7,2024-08-11,0.09033511626741517
1830,507,33,2024-04-17,0.07929335885631399
1831,99,8,2025-01-04,0.03483282548245096
1832,577,10,2024-11-12,0.05217105225173175
1833,1329,50,2024-04-10,0.07436855381312082
1834,1366,35,2024-07-09,0.0317459366976246
1835,634,10,2025-03-05,0.03475570105907492
1836,551,28,2024-05-03,0.09434647396463434
1837,1110,26,2024-12-03,0.07144588019101698
1838,511,16,2024-10-13,0.03369341634196329
1839,1074,6,2025-01-08,0.0507239575725914
1840,332,36,2024-11-13,0.03315538207111995
1841,1459,41,2024-10-14,0.0226886448589362
1842,1096,35,2024-08-07,0.09246274357989154
1843,948,50,2024-09-17,0.09376904952335133
1844,776,22,2024-08-31,0.023418440435726127
1845,339,38,2024-12-24,0.06594523630085498
1846,1444,2,2024-07-10,0.05580023657267725
1847,865,42,2024-06-19,0.06798288101942174
1848,654,49,2024-04-14,0.0497823174053497
1849,1409,23,2024-05-07,0.03447988891379896
1850,1390,25,2025-03-16,0.03342361169034987
1851,1291,30,2024-08-30,0.04806167850700976
1852,421,48,2024-08-06,0.06876044318705071
1853,933,20,2024-11-30,0.035948757896855185
1854,1142,20,2025-02-21,0.03352060028805668
1855,782,26,2024-08-16,0.019875338285257383
1856,1119,42,2024-09-15,0.06135563810068934
1857,8,47,2025-02-07,0.0596201302601419
1858,1334,21,2024-05-23,0.08718514692732321
1859,88,28,2024-06-25,0.012868426055521309
1860,440,44,2024-10-17,0.0854733786168008
1861,288,4,2024-11-04,0.08013398067391823
1862,115,13,2024-10-09,0.08012431084564378
1863,22,30,2024-10-24,0.018835047710357822
1864,83,28,2024-10-15,0.0814347247764628
1865,1030,44,2025-03-26,0.09572801087417342
1866,700,21,2024-10-16,0.0891822129732491
1867,964,36,2024-09-19,0.013728068661771332
1868,640,32,2025-01-08,0.060302576319908825
1869,938,5,2025-03-08,0.018717750620292066
1870,209,15,2024-08-26,0.01538422178110557
1871,1117,15,2024-08-13,0.0661112072255766
1872,500,34,2024-09-13,0.0771721390430579
1873,1066,35,2024-12-27,0.09175990896403866
1874,634,30,2025-03-20,0.05328138651412031
1875,217,25,2024-11-25,0.04473177529983544
1876,215,9,2024-11-29,0.06045633748122245
1877,261,24,2025-02-17,0.06861596980628717
1878,736,26,2024-07-02,0.08694738971467698
1879,141,12,2024-04-29,0.021230930177836376
1880,1422,4,2024-06-20,0.027824481357565045
1881,485,1,2024-08-30,0.07501055301940913
1882,1205,31,2024-12-12,0.058896777700098074
1883,1166,47,2024-04-21,0.06033482265564874
1884,1237,23,2024-09-09,0.02919763574440109
1885,331,45,2024-12-08,0.09506757411838035
1886,278,43,2024-05-20,0.04971832638654089
1887,351,28,2025-03-10,0.018126232564294242
1888,293,12,2025-03-27,0.05888554765575012
1889,363,14,2024-05-24,0.0488384222297313
1890,1238,8,2025-02-22,0.09426815548760613
1891,676,33,2024-11-16,0.0747479454934918
1892,1322,36,2024-04-09,0.05291309654598587
1893,1128,13,2025-03-10,0.05262882378702518
1894,1463,37,2024-05-05,0.08374325895185888
1895,203,24,2024-05-08,0.03935996526706799
1896,934,21,2025-02-05,0.018788338322570697
1897,1377,41,2025-01-08,0.04391350119943576
1898,276,31,2025-03-04,0.041265201685018696
1899,1068,4,2024-06-15,0.04203586428291512
1900,628,21,2024-11-02,0.07475450701528817
1901,769,25,2024-08-27,0.01386037555630811
1902,872,42,2024-04-04,0.029571267376815917
1903,1332,23,2025-03-25,0.04288185269427665
1904,180,47,2024-07-18,0.0790169334130364
1905,1416,24,2024-10-05,0.059283125482879534
1906,964,17,2025-02-17,0.09449663827242964
1907,1126,15,2024-11-15,0.05690182051489375
1908,708,3,2024-07-17,0.09259090799353357
1909,1297,45,2024-12-15,0.06335850574907116
1910,1317,42,2025-01-18,0.09917833689408172
1911,206,30,2024-09-21,0.09428763993779589
1912,642,7,2025-03-17,0.03753028245976636
1913,1367,8,2025-03-09,0.025196209394480338
1914,38,4,2024-05-01,0.0588657403525804
1915,197,6,2025-01-18,0.04297708999453675
1916,1072,49,2024-11-11,0.038376036684705316
1917,10,36,2024-11-25,0.014626713676225329
1918,1331,16,2024-04-06,0.0500792569427678
1919,935,36,2024-06-23,0.03961349151696503
1920,1043,5,2024-10-15,0.0432534958188685
1921,638,48,2024-04-07,0.0440743176130135
1922,1280,39,2024-06-20,0.015998427875114764
1923,1003,10,2024-08-06,0.06932535182921813
1924,472,13,2024-05-18,0.07393156588462751
1925,967,13,2025-01-21,0.03789428274930662
1926,553,1,2025-01-06,0.05308221277883391
1927,829,31,2025-01-09,0.03701462583865994
1928,436,21,2024-07-09,0.05805472949894226
1929,34,22,2025-02-27,0.07493756402076901
1930,1231,31,2024-10-20,0.04728503034703127
1931,257,45,2024-11-14,0.0510239056461614
1932,575,2,2025-02-04,0.04968261321457761
1933,45,7,2025-01-23,0.06502542497415577
1934,1448,1,2024-08-04,0.047312013456214816
1935,228,8,2025-01-09,0.03677326563730564
1936,518,12,2024-07-05,0.06082667039625258
1937,768,13,2024-11-04,0.078940275506306
1938,431,41,2024-06-05,0.02956257557783752
1939,893,43,2025-01-04,0.06015402949284282
1940,633,49,2024-11-08,0.033098223335313696
1941,115,40,2024-07-22,0.06100124685839376
1942,593,26,2024-07-29,0.03158211053603489
1943,261,3,2024-04-29,0.03730724566865379
1944,333,7,2024-11-15,0.019726427495816046
1945,1142,47,2025-01-02,0.023289501211112243
1946,290,46,2025-01-18,0.041647981413552415
1947,1137,9,2024-05-18,0.06652818331578234
1948,1091,29,2024-07-10,0.03081549309029355
1949,386,31,2024-09-26,0.019502329346432555
1950,428,10,2025-02-09,0.026493803517775104
1951,388,29,2024-11-05,0.08346090787846681
1952,816,20,2025-01-09,0.09722511601251367
1953,162,18,2024-04-19,0.0617070218569499
1954,331,49,2024-08-19,0.04374935472493782
1955,120,4,2024-06-30,0.026133311695132
1956,1105,26,2024-07-29,0.030094688154317366
1957,776,1,2024-09-19,0.039424293800855256
1958,896,4,2024-05-20,0.013447015915105383
1959,757,50,2024-11-04,0.049886295458098626
1960,482,22,2024-07-02,0.0934536270799183
1961,588,30,2024-11-15,0.0249419606417739
1962,1268,13,2024-08-18,0.0974274400431377
1963,241,26,2025-03-09,0.08887028322474726
1964,1098,4,2024-05-07,0.041534397145785794
1965,247,24,2025-01-11,0.05762644554618785
1966,923,46,2024-09-06,0.08455231445260529
1967,1367,1,2024-10-02,0.06049194433243188
1968,81,20,2024-06-23,0.021891236077802332
1969,249,22,2024-12-05,0.019052536415043515
1970,1060,22,2024-04-22,0.06477922925114923
1971,1466,10,2025-02-13,0.031126682996611282
1972,615,43,2024-11-06,0.046279299506619874
1973,484,4,2024-08-07,0.020828972886878013
1974,213,20,2025-01-09,0.0762435054210356
1975,16,27,2024-06-25,0.01978211770806635
1976,743,16,2024-05-19,0.0553182091797412
1977,1298,25,2024-12-12,0.07601727947928855
1978,1351,13,2025-01-09,0.035029549584274254
1979,209,27,2024-08-31,0.09473416695338906
1980,663,29,2024-10-09,0.05431060978703088
1981,1015,10,2024-04-04,0.011369497393376593
1982,1051,19,2025-02-08,0.047409759409181004
1983,688,9,2024-11-03,0.06227939926589546
1984,879,49,2024-07-09,0.04679918048718546
1985,551,19,2025-03-02,0.012200814622521743
1986,1274,11,2024-10-16,0.0902599594813216
1987,243,29,2025-01-20,0.06922678018830204
1988,965,22,2024-10-18,0.06935540750959074
1989,1357,7,2024-09-04,0.020606976021076667
1990,1257,14,2025-02-11,0.07163166803403323
1991,1161,29,2024-11-30,0.08402231077296043
1992,248,46,2024-10-23,0.08512956427175447
1993,201,45,2025-01-16,0.07622769878997339
1994,669,4,2025-01-25,0.074693817516662
1995,1360,45,2024-09-08,0.06094096669622886
1996,259,48,2025-02-19,0.0982525843167909
1997,1340,22,2025-02-05,0.02077200104940405
1998,1449,14,2024-08-07,0.026206361275912013
1999,99,40,2024-08-26,0.035612520165520384
2000,788,3,2024-12-24,0.09288340165769342
2001,572,42,2024-12-13,0.05516901945618248
2002,1382,45,2024-05-28,0.04174209333866996
2003,1479,18,2024-11-17,0.09004685496399767
2004,652,1,2025-03-12,0.0944267162421068
2005,833,11,2024-06-04,0.055386682361585844
2006,167,3,2024-08-21,0.07225640902962231
2007,117,31,2025-01-26,0.07799789658225639
2008,1033,27,2024-12-14,0.0190602722871238
2009,1442,14,2025-03-31,0.04400892797142523
2010,1135,35,2024-12-14,0.017910425789796812
2011,728,41,2024-10-25,0.056422107508273145
2012,1261,40,2024-12-14,0.050530257309934976
2013,1104,1,2024-06-12,0.09161124737407297
2014,998,1,2025-03-05,0.07194217465823743
2015,634,39,2025-03-11,0.026646906370283135
2016,474,26,2024-06-01,0.032763225038278936
2017,1421,38,2024-10-22,0.07498744248455562
2018,1400,24,2025-03-18,0.03390340339453567
2019,1309,18,2024-06-03,0.06978673719744036
2020,901,41,2025-01-04,0.09332853635660592
2021,580,28,2024-10-26,0.058544279286482995
2022,424,27,2025-03-16,0.07647006842869278
2023,1085,31,2024-04-01,0.035804158122228216
2024,663,28,2025-01-21,0.019160744732714875
2025,308,2,2025-01-22,0.010803711565451516
2026,378,48,2024-05-14,0.07612556993081837
2027,1350,36,2024-10-22,0.07622644285080032
2028,1296,33,2024-06-24,0.07454224827418601
2029,220,44,2024-05-30,0.011388471127369968
2030,519,32,2024-07-05,0.026518268546265128
2031,386,13,2024-08-24,0.0786268117932146
2032,645,13,2024-06-21,0.09904278750895529
2033,1401,31,2024-04-17,0.040827990934624754
2034,81,9,2024-09-17,0.060033502753078574
2035,413,43,2025-03-15,0.06579147137716368
2036,1462,11,2024-10-16,0.025282704035103604
2037,757,20,2024-10-17,0.0715782117122121
2038,646,40,2024-08-12,0.04117715429626882
2039,328,49,2024-09-13,0.05158219843390031
2040,45,43,2024-10-25,0.09966415169607144
2041,1483,18,2025-01-08,0.05617832901529064
2042,1288,19,2024-07-25,0.02142513752142068
2043,191,31,2024-12-21,0.06199807228901876
2044,32,41,2025-04-01,0.05266982712024429
2045,209,24,2025-02-18,0.0768488862509436
2046,788,22,2024-09-12,0.045643966890018935
2047,1159,39,2024-10-06,0.05110193871114501
2048,1105,36,2025-03-19,0.030043437495804605
2049,242,36,2024-09-07,0.05269737970739208
2050,876,12,2024-12-05,0.0659770003200594
2051,635,35,2024-10-10,0.06957074222581663
2052,61,21,2024-10-13,0.07479547019246632
2053,659,5,2024-04-08,0.04065624569431914
2054,605,4,2024-11-24,0.05044475940456997
2055,793,25,2024-09-03,0.03887522829324769
2056,968,50,2024-07-18,0.09439074602788958
2057,1329,16,2024-08-04,0.01766883752968586
2058,1402,30,2025-02-06,0.07231308033075562
2059,1056,28,2024-11-01,0.03539394524976585
2060,5,11,2024-06-24,0.06739903307310534
2061,418,17,2024-10-04,0.061547666393378594
2062,481,47,2024-07-14,0.025959077701972984
2063,1448,11,2025-01-11,0.03869994016184785
2064,1262,8,2024-07-19,0.0291916627704503
2065,223,29,2024-11-10,0.04013949818791777
2066,714,18,2024-08-05,0.03068071989444398
2067,1365,42,2025-02-17,0.03275190367567617
2068,958,44,2024-11-10,0.07998002112315165
2069,599,23,2024-10-02,0.08664557315494191
2070,109,44,2024-08-08,0.09887365562626235
2071,780,41,2024-05-27,0.06777526613293411
2072,508,48,2024-05-01,0.04046319907383641
2073,904,12,2024-06-29,0.06786548537755505
2074,478,30,2024-08-17,0.07779992158769299
2075,410,36,2024-12-04,0.0713682193404202
2076,378,36,2024-06-17,0.0654363938963263
2077,389,24,2024-05-02,0.041619707272407915
2078,337,21,2025-03-31,0.05583115936313976
2079,1004,31,2024-10-03,0.028571971760765535
2080,13,4,2024-08-04,0.03288573659152655
2081,520,43,2025-03-15,0.06809369731835271
2082,1064,16,2024-08-12,0.05750415148515204
2083,818,24,2024-12-22,0.09588321569518168
2084,1476,41,2025-01-31,0.08454015885344955
2085,412,22,2025-01-01,0.020228644272999582
2086,1066,48,2024-08-07,0.09761301276880051
2087,103,12,2024-11-19,0.08837704906000622
2088,403,13,2024-12-01,0.012889134652754448
2089,502,6,2024-06-01,0.025324178848931667
2090,232,15,2025-03-25,0.013267944798854393
2091,255,23,2024-10-13,0.020380004137982397
2092,306,21,2024-12-28,0.09379524590620801
2093,325,6,2024-11-28,0.05079949689843223
2094,231,27,2024-10-07,0.014153453087814346
2095,943,8,2024-07-16,0.014433614228790775
2096,1184,1,2024-10-26,0.07453629163173592
2097,111,16,2025-01-01,0.07720946644319833
2098,776,15,2024-09-25,0.02507979799596979
2099,648,49,2024-07-17,0.033709649061999976
2100,393,32,2024-05-04,0.06790211342148224
2101,157,12,2024-12-23,0.06420160144482791
2102,876,35,2024-04-25,0.028962036041299148
2103,514,46,2024-12-31,0.04866303037604061
2104,692,22,2024-12-04,0.041594600884786365
2105,1165,42,2024-07-23,0.08760449579179125
2106,1107,31,2024-10-22,0.09487621037482726
2107,1050,30,2024-08-28,0.07792428253298431
2108,1238,46,2024-12-22,0.05869633549514947
2109,13,27,2025-03-11,0.021896547262605877
2110,47,10,2025-03-27,0.03336930246285631
2111,48,13,2024-05-31,0.057857960425850986
2112,248,32,2024-09-14,0.03517698931621235
2113,1211,21,2024-09-20,0.030793862674341824
2114,351,13,2024-08-04,0.08557557609919993
2115,815,31,2025-01-21,0.01148141681939354
2116,1135,9,2024-05-17,0.048270657224046956
2117,102,5,2025-02-20,0.09713128216486291
2118,1312,37,2025-01-16,0.08130471086093409
2119,289,26,2024-12-10,0.04808704435476709
2120,302,47,2024-05-16,0.09018607537713769
2121,868,46,2025-02-01,0.0685662734742104
2122,998,34,2024-11-26,0.0888115022754357
2123,1333,17,2024-11-27,0.05541312944154596
2124,486,8,2024-10-09,0.029367644832338266
2125,70,41,2024-09-12,0.07392097026038699
2126,84,21,2024-07-09,0.04584837913681358
2127,800,39,2024-08-08,0.0352319996446
2128,433,36,2024-06-27,0.04233315928996137
2129,1094,26,2024-07-14,0.09453958378364087
2130,898,22,2024-11-25,0.08585250186882033
2131,1472,43,2024-09-05,0.05798830551179205
2132,908,47,2024-08-17,0.05647108455381561
2133,1277,36,2025-01-31,0.020349978267866865
2134,1297,32,2024-08-02,0.025773981327108807
2135,1067,24,2024-04-28,0.045339545330144226
2136,146,28,2025-01-24,0.037748756303739424
2137,562,39,2024-08-18,0.0826015164264167
2138,1125,8,2025-01-28,0.08596171913465044
2139,507,29,2024-12-06,0.03508338114963392
2140,1353,14,2024-09-17,0.07890026301526916
2141,642,13,2024-07-30,0.09593100118274073
2142,1316,26,2025-03-11,0.04468101982845555
2143,1461,36,2024-05-14,0.09815832101238574
2144,598,38,2024-11-24,0.07713210835874536
2145,1030,21,2024-09-04,0.023081974781178953
2146,502,27,2024-09-19,0.02733141476988759
2147,1495,27,2024-10-23,0.019424713585719552
2148,881,15,2024-11-19,0.07708791005394122
2149,298,4,2024-09-13,0.04891178224347576
2150,884,14,2024-07-02,0.013658343467210367
2151,346,50,2025-03-30,0.015022840935009744
2152,1418,24,2025-01-06,0.01630089614423922
2153,749,21,2024-04-04,0.0813615864704393
2154,212,28,2025-03-21,0.0989878750415352
2155,289,26,2025-02-09,0.04970965591309713
2156,892,28,2024-04-20,0.024605508901001848
2157,370,21,2024-11-06,0.013705194408821324
2158,24,49,2024-06-20,0.0318353094029023
2159,607,40,2024-08-15,0.07450058471853027
2160,27,23,2025-01-11,0.050813608873042856
2161,903,18,2024-10-13,0.034833489639138224
2162,314,38,2025-02-12,0.045847909167796005
2163,1259,43,2024-06-11,0.020397619403496343
2164,1470,39,2024-04-24,0.058063425099066
2165,1455,46,2025-02-19,0.07728727911781373
2166,725,37,2024-05-13,0.05228634574294581
2167,615,15,2024-09-01,0.07574510760536339
2168,146,29,2025-01-30,0.0742127964833736
2169,898,5,2024-06-14,0.019284492111836343
2170,1251,37,2025-02-20,0.02598272078288926
2171,566,28,2024-04-15,0.022064350229706084
2172,1403,46,2024-05-04,0.031964005305741616
2173,1207,41,2025-01-20,0.08306099840245672
2174,501,12,2025-01-11,0.01848549410713482
2175,574,47,2024-08-06,0.059151365313269845
2176,544,10,2024-11-10,0.02243058138605032
2177,186,14,2024-10-02,0.09382398844787133
2178,56,2,2024-12-10,0.04846900981499352
2179,1171,38,2024-12-05,0.037662406274188556
2180,807,11,2024-05-31,0.013219210089559235
2181,1103,12,2024-06-07,0.07546811815255804
2182,215,27,2025-03-25,0.09226392994281374
2183,375,24,2024-07-19,0.014488195699611862
2184,1433,11,2024-05-27,0.06231525174468348
2185,939,47,2024-05-20,0.051946922234449404
2186,523,17,2024-10-21,0.01773792459255396
2187,607,9,2024-07-19,0.06277474468068454
2188,1163,45,2025-01-20,0.06663782529177997
2189,114,24,2024-10-28,0.045486753141571704
2190,1304,9,2025-02-02,0.0294521121092371
2191,152,43,2025-01-15,0.09028570542829842
2192,63,3,2024-06-23,0.05418257345114809
2193,979,2,2024-07-28,0.051955125263523666
2194,826,32,2025-01-25,0.01666485302876098
2195,706,8,2024-12-14,0.08760872731456526
2196,771,11,2024-11-20,0.09723069383868566
2197,1398,22,2024-06-05,0.07082332030694509
2198,265,34,2024-10-04,0.09747021944495497
2199,702,32,2024-08-27,0.058356920430439316
2200,1167,16,2024-09-07,0.08351773034602515
2201,1034,32,2024-11-01,0.05616039390326235
2202,210,42,2024-04-19,0.01639685359035257
2203,1116,23,2024-11-07,0.04643054424741477
2204,700,7,2024-12-01,0.03149839963415643
2205,423,33,2024-10-19,0.06476192226750546
2206,238,49,2025-01-23,0.07097207427803391
2207,1149,39,2024-07-08,0.09327109335676052
2208,34,49,2024-09-17,0.0860596919123968
2209,1078,45,2024-12-11,0.06329886849962295
2210,725,11,2024-12-26,0.03464041042090684
2211,773,12,2024-04-20,0.02558585745253064
2212,1456,22,2024-05-03,0.015736663886675512
2213,570,9,2025-02-07,0.019217583289295008
2214,778,4,2024-12-03,0.09188342144958866
2215,573,11,2025-03-06,0.05350222812643703
2216,947,14,2024-10-14,0.06491211039403803
2217,1074,7,2024-04-14,0.08626985159391912
2218,1119,45,2024-07-16,0.03902971188763952
2219,353,36,2024-04-04,0.09195333204658956
2220,1097,29,2025-02-03,0.05429622539576797
2221,75,17,2024-06-19,0.0884212402917337
2222,1488,35,2024-06-16,0.025659973034147902
2223,155,13,2025-03-20,0.0943585879401328
2224,1483,18,2024-07-26,0.010176521647972472
2225,457,30,2024-11-01,0.08114520190828729
2226,446,45,2024-04-02,0.09187446152922427
2227,83,10,2024-04-28,0.08167643144305424
2228,530,6,2025-02-20,0.08997386292510437
2229,446,28,2025-02-26,0.034584571072623436
2230,800,28,2024-08-08,0.02026112016515887
2231,339,35,2025-03-05,0.04783645770927267
2232,1249,6,2024-06-25,0.0837855202064231
2233,165,4,2024-09-18,0.0773055120164588
2234,1004,1,2025-01-16,0.0953162209977904
2235,272,40,2024-07-03,0.09868841404970077
2236,489,6,2024-08-24,0.013717926722858502
2237,1377,18,2025-02-03,0.03714180630635068
2238,1088,19,2025-03-09,0.08557408504418322
2239,990,42,2024-10-22,0.04717460764056172
2240,370,15,2024-09-03,0.06639983874183379
2241,68,45,2024-09-03,0.0755289630155322
2242,291,19,2025-01-16,0.06563948810278819
2243,1322,33,2024-10-06,0.046488118450477435
2244,650,36,2024-05-11,0.01597527833388062
2245,326,36,2025-03-27,0.026993977993810703
2246,1435,30,2024-08-13,0.04252035125108735
2247,1194,36,2024-08-05,0.0556089997463206
2248,907,19,2024-07-11,0.03725240591404039
2249,369,27,2024-07-15,0.05296956819370641
2250,570,22,2024-09-09,0.06359400461725932
2251,395,25,2025-03-09,0.0983776183764613
2252,1385,9,2024-04-07,0.052002042164831716
2253,217,40,2024-08-13,0.07124865391602946
2254,562,32,2024-07-05,0.07087610097210591
2255,137,32,2024-11-14,0.015109435323128183
2256,567,4,2024-05-30,0.08031566250864418
2257,1076,49,2025-03-13,0.060935652269010245
2258,539,47,2024-08-31,0.07577679484181568
2259,725,40,2024-04-16,0.017957023455826414
2260,497,38,2024-11-25,0.05248193747803886
2261,1299,48,2025-03-12,0.04585318039222623
2262,1063,49,2024-09-17,0.039360114399096265
2263,553,28,2024-10-06,0.08402730225462446
2264,606,3,2025-02-27,0.08803067418673408
2265,430,14,2024-07-13,0.038947651713609345
2266,266,40,2025-03-28,0.08256701557928707
2267,19,23,2025-01-16,0.04093991500435553
2268,767,40,2025-02-15,0.09722439561062075
2269,1346,31,2024-09-04,0.06297135822117184
2270,228,42,2024-12-02,0.08974587172715985
2271,1216,32,2024-12-29,0.07725647155531691
2272,84,1,2024-05-24,0.06052017224233494
2273,337,23,2024-10-10,0.029421484905461828
2274,784,28,2024-05-23,0.0921105897282655
2275,1372,10,2024-04-19,0.05544135060160388
2276,1456,37,2024-12-01,0.03902837359532673
2277,130,32,2024-08-08,0.07258524908993437
2278,955,35,2025-01-17,0.07170335764535038
2279,974,27,2024-06-20,0.06770502533184547
2280,1008,22,2024-09-01,0.05213998805532744
2281,1384,8,2025-03-26,0.08075777247461852
2282,144,24,2024-12-27,0.09097979170337193
2283,255,26,2025-02-26,0.01011970129262798
2284,1288,29,2025-02-03,0.06780657292473115
2285,1308,47,2024-07-26,0.017430880582821176
2286,545,38,2024-11-29,0.03447501632900438
2287,940,31,2024-11-09,0.02133368963257625
2288,1217,21,2024-04-25,0.031890767493950305
2289,246,44,2024-05-12,0.09256001024370324
2290,1429,18,2024-11-19,0.07424291872745847
2291,1347,7,2024-12-25,0.08636631988996862
2292,464,50,2024-05-30,0.0857588357632433
2293,560,50,2025-01-01,0.029202960148748465
2294,261,34,2024-10-24,0.08996821115892734
2295,333,28,2025-02-13,0.05837095219868484
2296,1257,29,2024-08-14,0.03164783864103458
2297,1426,29,2024-09-06,0.019979676815478402
2298,1494,36,2024-09-20,0.041548288081217
2299,255,48,2025-01-12,0.07469326454399086
2300,1241,26,2024-11-30,0.026402721704409868
2301,8,3,2025-03-26,0.09250504320384033
2302,332,6,2024-12-22,0.052020132047677824
2303,1492,33,2024-05-30,0.09402923574137216
2304,584,6,2025-02-06,0.05475193389738692
2305,528,39,2024-10-12,0.0711663321257572
2306,1426,5,2024-08-20,0.048627181904472794
2307,333,13,2025-01-12,0.01815499467322545
2308,1157,7,2024-04-17,0.06064300762436984
2309,359,19,2024-06-06,0.05460216540881765
2310,189,14,2024-05-04,0.07139265349922226
2311,76,41,2025-03-08,0.07814046012333654
2312,452,9,2025-03-09,0.059413440726050586
2313,1186,13,2024-08-17,0.055802742739788205
2314,695,34,2024-08-03,0.055536834508774696
2315,1298,2,2025-01-06,0.010342056903560057
2316,114,38,2025-03-11,0.016833730114134172
2317,835,18,2025-02-25,0.0837936070383723
2318,184,22,2025-01-30,0.018795003766468192
2319,70,48,2024-12-09,0.03886987091644785
2320,440,47,2025-02-20,0.09329193550799073
2321,1039,14,2024-12-11,0.024674026103149435
2322,630,2,2024-06-24,0.04690598989138305
2323,1410,36,2024-11-03,0.08339971114893945
2324,928,1,2024-07-05,0.07038256655869478
2325,498,24,2025-03-01,0.03409429854632619
2326,1331,14,2024-04-08,0.06800516748004805
2327,727,4,2024-12-18,0.057318861671374066
2328,646,7,2024-10-11,0.06280239552034685
2329,1452,32,2024-09-24,0.07426945943180718
2330,634,36,2024-08-11,0.035336983008551155
2331,119,27,2025-03-06,0.04686004296282403
2332,702,49,2024-08-03,0.07959434160208889
2333,1039,27,2024-10-31,0.02257708267639323
2334,1476,31,2024-05-24,0.04307835111588561
2335,544,8,2024-05-05,0.09743211824902998
2336,724,43,2025-03-22,0.03267630800837672
2337,1219,25,2024-06-01,0.04744207843903646
2338,724,47,2024-08-29,0.04675278673058652
2339,126,9,2024-06-10,0.09650698390036484
2340,582,25,2024-09-09,0.04895480816202191
2341,1208,44,2024-07-10,0.07066270830085102
2342,1189,15,2024-06-24,0.07955847768294132
2343,1147,35,2025-04-01,0.08256607665972364
2344,264,39,2024-11-22,0.06650658872083598
2345,1187,19,2024-08-22,0.09673723191249071
2346,150,7,2024-09-02,0.027158918491317824
2347,1476,18,2024-10-03,0.06545972349630605
2348,928,14,2024-12-06,0.08578415002203608
2349,572,19,2024-10-16,0.017478586644300347
2350,185,6,2024-07-13,0.019888748201487748
2351,1471,12,2024-07-22,0.05737086544572845
2352,610,17,2025-01-16,0.04129938705976496
2353,1459,39,2024-09-01,0.07059700391587435
2354,671,13,2024-04-01,0.061844007016883445
2355,949,15,2024-09-21,0.08722377343186472
2356,1389,31,2024-11-04,0.05862132994025158
2357,221,13,2024-11-23,0.08243415646980878
2358,1130,21,2025-01-27,0.03528087763825722
2359,1309,36,2025-02-18,0.09535933363922662
2360,1051,15,2024-04-09,0.07455028772321684
2361,1128,40,2025-02-17,0.09150949712169172
2362,506,30,2024-10-04,0.0336458642430071
2363,588,34,2025-02-17,0.0634971855368839
2364,64,12,2024-08-12,0.04528590838151805
2365,39,38,2024-05-02,0.08462306352136557
2366,810,8,2024-12-15,0.06983059827885542
2367,635,5,2025-01-29,0.09424179568060219
2368,362,50,2025-03-14,0.045367231074664734
2369,31,41,2024-11-05,0.09905062077490771
2370,840,16,2024-12-27,0.03532758898346568
2371,604,26,2024-11-08,0.017424889114908155
2372,601,7,2025-03-31,0.016248124605271724
2373,281,34,2024-05-09,0.05033857192428021
2374,806,12,2024-11-22,0.037322758579787396
2375,427,16,2024-10-14,0.05507620022764121
2376,362,4,2024-04-26,0.08558448407483263
2377,1246,24,2024-09-25,0.0973155531637857
2378,235,49,2024-10-05,0.01795718866275764
2379,171,1,2024-08-24,0.017739061870014703
2380,782,32,2024-08-22,0.03133954955763432
2381,60,10,2024-04-27,0.07998566004329503
2382,1046,18,2024-05-30,0.01693679386164077
2383,357,22,2024-11-09,0.03259869774857069
2384,985,12,2024-12-20,0.027480430501846682
2385,63,39,2024-12-24,0.07739351361155157
2386,377,5,2024-07-17,0.020272223436628198
2387,203,33,2024-07-26,0.02026071556789185
2388,531,35,2024-05-08,0.03290765974967938
2389,27,29,2025-02-03,0.06348770007032135
2390,452,46,2024-07-29,0.0984285172966983
2391,699,30,2024-11-21,0.029156224826634207
2392,943,13,2025-01-29,0.013803853621897313
2393,337,7,2024-06-04,0.01612339169592462
2394,168,35,2024-08-10,0.08011475782015867
2395,751,27,2024-06-20,0.01623875384600709
2396,1484,40,2024-12-18,0.0862824858185899
2397,1382,11,2024-05-09,0.0818642154785329
2398,579,3,2024-09-14,0.01664077958893794
2399,1027,41,2025-03-23,0.07437480866778404
2400,542,38,2024-07-17,0.09406679717375722
2401,717,27,2024-11-27,0.08645308597865038
2402,1405,47,2024-10-28,0.033637762696931306
